id,id_bl,id_si,id_eoy22,cohort,ayear,sample,sent,some_place,b1,b2,b3,b4,b5,b6,db1,db2,db3,db4,db5,db6
1855,781,NA,NA,1617,1920,us ug,Belong,Some Place,Mills,Womens,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859,4822,NA,NA,1920,1920,us ug,Belong,Some Place,OtherL3b,Courtyard,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865,7255,NA,NA,1920,1920,us ug,Belong,Some Place,AtriumSouth,AtriumEast,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1867,1956,NA,NA,1819,1920,us ug,Belong,No Place,NoPlace,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868,5536,NA,NA,1920,1920,us ug,Belong,Some Place,Fishbowl,Esports,Craft,NA,NA,NA,NA,NA,NA,NA,NA,NA
1871,6167,NA,NA,1920,1920,us ug,Belong,Some Place,Panda,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1872,2292,NA,NA,1819,1920,us ug,Belong,No Place,NoPlace,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873,5478,NA,NA,1920,1920,us ug,Belong,No Place,NoPlace,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875,6134,NA,NA,1920,1920,us ug,Belong,No Place,NoPlace,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1876,690,NA,NA,1617,1920,us ug,Belong,Some Place,Fishbowl,Other1d,OtherGf,NA,NA,NA,NA,NA,NA,NA,NA,NA
671,4434,NA,NA,1819,1920,us ug,Belong,Some Place,EastLounge,OLounge,AtriumEast,NA,NA,NA,NA,NA,NA,NA,NA,NA
1884,7731,NA,NA,1920,1920,us ug,Belong,Some Place,MCC,FallingSky,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
945,3030,NA,NA,1819,1920,us ug,Belong,Some Place,Fishbowl,Green,OLounge,NA,NA,NA,NA,NA,NA,NA,NA,NA
1887,2038,NA,NA,1819,1920,us ug,Belong,Some Place,DuckStore,Fishbowl,Green,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,1639,NA,NA,1819,1920,us ug,Belong,Some Place,Green,Womens,AtriumEast,NA,NA,NA,NA,NA,NA,NA,NA,NA
979,5585,NA,NA,1920,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Mills,MCC,Fishbowl,NA,NA,NA
989,8338,NA,NA,1920,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Green,OLounge,NoPlace,NA,NA,NA
1001,3680,NA,NA,1819,1920,us ug,Don't Belong,No Place,NA,NA,NA,NA,NA,NA,NoPlace,NoPlace,NoPlace,NA,NA,NA
1012,1889,NA,NA,1819,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,TaylorLounge,Fishbowl,OLounge,NA,NA,NA
1018,3233,NA,NA,1819,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,MCC,LGBTQA3,Womens,NA,NA,NA
1024,6193,NA,NA,1920,1920,us ug,Don't Belong,No Place,NA,NA,NA,NA,NA,NA,NoPlace,NoPlace,NoPlace,NA,NA,NA
1026,5757,NA,NA,1920,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Redwood,Ballroom,MCC,NA,NA,NA
1031,2651,NA,NA,1819,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Courtyard,NoPlace,NoPlace,NA,NA,NA
638,1730,NA,NA,1819,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Redwood,Fishbowl,NoPlace,NA,NA,NA
1051,4737,NA,NA,1920,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Amphitheater,Patio,NoPlace,NA,NA,NA
1052,5010,NA,NA,1920,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Fishbowl,Courtyard,FallingSky,NA,NA,NA
1055,6342,NA,NA,1920,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Fishbowl,OP,FallingSky,NA,NA,NA
1058,6412,NA,NA,1920,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Amphitheater,NoPlace,NoPlace,NA,NA,NA
1066,1571,NA,NA,1819,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Ballroom,NoPlace,NoPlace,NA,NA,NA
1106,1991,NA,NA,1819,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Craft,OtherGc,OtherGf,NA,NA,NA
1140,2846,NA,NA,1819,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Craft,OLounge,AtriumEast,NA,NA,NA
1141,4634,NA,NA,1920,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Fishbowl,Courtyard,Toxic,NA,NA,NA
169,680,NA,NA,1617,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Amphitheater,OtherGc,FishbowlTerrace,NA,NA,NA
1194,6582,NA,NA,1920,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Hallway2,Courtyard,AtriumEast,NA,NA,NA
1195,2195,NA,NA,1819,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,ComputerLab,NoPlace,NoPlace,NA,NA,NA
1213,5464,NA,NA,1920,1920,us ug,Don't Belong,No Place,NA,NA,NA,NA,NA,NA,NoPlace,NoPlace,NoPlace,NA,NA,NA
1231,8397,NA,NA,1920,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Green,FSL,NoPlace,NA,NA,NA
1234,6522,NA,NA,1920,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Fishbowl,Courtyard,Other1d,NA,NA,NA
1250,3466,NA,NA,1819,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,OB1,NoPlace,NoPlace,NA,NA,NA
1263,2107,NA,NA,1819,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Courtyard,Green,FishbowlTerrace,NA,NA,NA
1269,6122,NA,NA,1920,1920,us ug,Don't Belong,No Place,NA,NA,NA,NA,NA,NA,NoPlace,NoPlace,NoPlace,NA,NA,NA
1281,4654,NA,NA,1920,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Amphitheater,Fishbowl,Other1d,NA,NA,NA
1288,6404,NA,NA,1920,1920,us ug,Don't Belong,No Place,NA,NA,NA,NA,NA,NA,NoPlace,NoPlace,NoPlace,NA,NA,NA
1294,3441,NA,NA,1819,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Fishbowl,Green,NoPlace,NA,NA,NA
942,3998,NA,NA,1819,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Courtyard,Other1d,AtriumSouth,NA,NA,NA
1312,629,NA,NA,1617,1920,us ug,Don't Belong,No Place,NA,NA,NA,NA,NA,NA,NoPlace,NoPlace,NoPlace,NA,NA,NA
1313,5652,NA,NA,1920,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,MCC,NoPlace,NoPlace,NA,NA,NA
476,1396,NA,NA,1718,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Fishbowl,Green,AtriumEast,NA,NA,NA
1321,1362,NA,NA,1718,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Courtyard,FallingSky,Craft,NA,NA,NA
1347,7305,NA,NA,1920,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Redwood,Ballroom,MCC,NA,NA,NA
1351,5353,NA,NA,1920,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Amphitheater,AtriumEast,FishbowlTerrace,NA,NA,NA
1368,5239,NA,NA,1920,1920,us ug,Don't Belong,No Place,NA,NA,NA,NA,NA,NA,NoPlace,NoPlace,NoPlace,NA,NA,NA
1370,3091,NA,NA,1819,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Fishbowl,Courtyard,NoPlace,NA,NA,NA
1376,6518,NA,NA,1920,1920,us ug,Don't Belong,No Place,NA,NA,NA,NA,NA,NA,NoPlace,NoPlace,NoPlace,NA,NA,NA
1387,3131,NA,NA,1819,1920,us ug,Don't Belong,No Place,NA,NA,NA,NA,NA,NA,NoPlace,NoPlace,NoPlace,NA,NA,NA
1396,8262,NA,NA,1920,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,LGBTQA3,ClubSports,FSL,NA,NA,NA
1412,7934,NA,NA,1920,1920,us ug,Don't Belong,No Place,NA,NA,NA,NA,NA,NA,NoPlace,NoPlace,NoPlace,NA,NA,NA
36,196,NA,NA,1516,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Courtyard,StairsG,AtriumEast,NA,NA,NA
1417,5542,NA,NA,1920,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Mills,MCC,Craft,NA,NA,NA
1418,7904,NA,NA,1920,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Green,Craft,OtherGc,NA,NA,NA
1452,1583,NA,NA,1819,1920,us ug,Don't Belong,No Place,NA,NA,NA,NA,NA,NA,NoPlace,NoPlace,NoPlace,NA,NA,NA
795,1586,NA,NA,1819,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Mills,Green,FishbowlTerrace,NA,NA,NA
450,1357,NA,NA,1718,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Fishbowl,Courtyard,Green,NA,NA,NA
1489,864,NA,NA,1617,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,FSL,ComputerLab,OB1,NA,NA,NA
1500,2975,NA,NA,1819,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Courtyard,AtriumEast,NoPlace,NA,NA,NA
1505,4211,NA,NA,1819,1920,us ug,Don't Belong,No Place,NA,NA,NA,NA,NA,NA,NoPlace,NoPlace,NoPlace,NA,NA,NA
1514,3076,NA,NA,1819,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Courtyard,JambaJuice,NoPlace,NA,NA,NA
1523,2234,NA,NA,1819,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Fishbowl,AtriumSouth,NoPlace,NA,NA,NA
1537,5213,NA,NA,1920,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Fishbowl,Courtyard,OLounge,NA,NA,NA
356,1195,NA,NA,1718,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Fishbowl,NoPlace,NoPlace,NA,NA,NA
833,4257,NA,NA,1819,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Courtyard,Green,FishbowlTerrace,NA,NA,NA
1570,4576,NA,NA,1920,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Ballroom,Other1d,OLounge,NA,NA,NA
1574,5545,NA,NA,1920,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,OLounge,FishbowlTerrace,NoPlace,NA,NA,NA
1591,3161,NA,NA,1819,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Ballroom,NoPlace,NoPlace,NA,NA,NA
1595,8065,NA,NA,1920,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,AtriumEast,NoPlace,NoPlace,NA,NA,NA
1599,4989,NA,NA,1920,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Courtyard,Green,AtriumEast,NA,NA,NA
1601,5973,NA,NA,1920,1920,us ug,Don't Belong,No Place,NA,NA,NA,NA,NA,NA,NoPlace,NoPlace,NoPlace,NA,NA,NA
892,2512,NA,NA,1819,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Redwood,MCC,Craft,NA,NA,NA
1678,1550,NA,NA,1819,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Hallway1,Fishbowl,Courtyard,NA,NA,NA
1696,1408,NA,NA,1718,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Fishbowl,Green,FishbowlTerrace,NA,NA,NA
1703,1920,NA,NA,1819,1920,us ug,Don't Belong,No Place,NA,NA,NA,NA,NA,NA,NoPlace,NoPlace,NoPlace,NA,NA,NA
1707,1993,NA,NA,1819,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Green,Other1d,OLounge,NA,NA,NA
1710,972,NA,NA,1617,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Fishbowl,Green,FishbowlTerrace,NA,NA,NA
782,1856,NA,NA,1819,1920,us ug,Don't Belong,No Place,NA,NA,NA,NA,NA,NA,NoPlace,NoPlace,NoPlace,NA,NA,NA
1746,2341,NA,NA,1819,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Fishbowl,NoPlace,NoPlace,NA,NA,NA
1765,1669,NA,NA,1819,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Amphitheater,Fishbowl,OLounge,NA,NA,NA
1772,1437,NA,NA,1718,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Fishbowl,Other1f,Craft,NA,NA,NA
1774,8155,NA,NA,1920,1920,us ug,Don't Belong,No Place,NA,NA,NA,NA,NA,NA,NoPlace,NoPlace,NoPlace,NA,NA,NA
1797,7662,NA,NA,1920,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Courtyard,OLounge,NoPlace,NA,NA,NA
1805,5572,NA,NA,1920,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Fishbowl,Green,OB1,NA,NA,NA
1824,7414,NA,NA,1920,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Courtyard,Patio,Craft,NA,NA,NA
955,2764,NA,NA,1819,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Fishbowl,AtriumEast,OtherGc,NA,NA,NA
1825,5368,NA,NA,1920,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,StairsG,OB1,NoPlace,NA,NA,NA
1853,2795,NA,NA,1819,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,ASUO,FSL,Craft,NA,NA,NA
1857,1572,NA,NA,1819,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Green,Womens,FallingSky,NA,NA,NA
1866,787,NA,NA,1617,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,ComputerLab,NoPlace,NoPlace,NA,NA,NA
1882,1659,NA,NA,1819,1920,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Fishbowl,Courtyard,Patio,NA,NA,NA
1889,4051,NA,NA,1819,1920,us ug,Don't Belong,No Place,NA,NA,NA,NA,NA,NA,NoPlace,NoPlace,NoPlace,NA,NA,NA
1900,NA,7,NA,Sophomore,1920,intl ug,Belong,Some Place,EastLounge,Patio,StairsG,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,NA,8,NA,Sophomore,1920,intl ug,Belong,Some Place,Ballroom,Mills,AtriumEast,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,NA,9,NA,Junior,1920,intl ug,Belong,Some Place,Board,Mills,MCC,NA,NA,NA,NA,NA,NA,NA,NA,NA
1903,NA,10,NA,Senior,1920,intl ug,Belong,Some Place,Mills,Fishbowl,FishbowlTerrace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,NA,12,NA,Senior,1920,intl ug,Belong,Some Place,Fishbowl,Patio,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1910,NA,17,NA,Senior,1920,intl ug,Belong,Some Place,DuckStore,Townshends,FreshMarket,NA,NA,NA,NA,NA,NA,NA,NA,NA
1914,NA,21,NA,Freshman,1920,intl ug,Belong,Some Place,ComputerLab,OLounge,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1915,NA,22,NA,Sophomore,1920,intl ug,Belong,Some Place,Mills,MCC,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919,NA,26,NA,Senior,1920,intl ug,Belong,Some Place,Mills,TaylorLounge,ComputerLab,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,NA,27,NA,Junior,1920,intl ug,Belong,Some Place,Mills,Contemplation,ClubSports,NA,NA,NA,NA,NA,NA,NA,NA,NA
1922,NA,29,NA,Freshman,1920,intl ug,Belong,Some Place,Mills,TaylorLounge,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1923,NA,30,NA,Junior,1920,intl ug,Belong,Some Place,Mills,FallingSky,OLounge,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,NA,31,NA,Junior,1920,intl ug,Belong,Some Place,Mills,TaylorLounge,Courtyard,NA,NA,NA,NA,NA,NA,NA,NA,NA
1926,NA,33,NA,Senior,1920,intl ug,Belong,Some Place,Mills,ISA,ASUO,NA,NA,NA,NA,NA,NA,NA,NA,NA
1927,NA,34,NA,Senior,1920,intl ug,Belong,Some Place,Mills,Fishbowl,Courtyard,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,NA,35,NA,Senior,1920,intl ug,Belong,Some Place,Mills,Chipotle,Panda,NA,NA,NA,NA,NA,NA,NA,NA,NA
1929,NA,36,NA,Senior,1920,intl ug,Belong,Some Place,Admin,ASUO,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1930,NA,37,NA,Junior,1920,intl ug,Belong,Some Place,Mills,Green,OLounge,NA,NA,NA,NA,NA,NA,NA,NA,NA
1932,NA,39,NA,Senior,1920,intl ug,Belong,Some Place,Fishbowl,Courtyard,AtriumSouth,NA,NA,NA,NA,NA,NA,NA,NA,NA
1936,NA,43,NA,Senior,1920,intl ug,Belong,Some Place,Ballroom,Subway,ComputerLab,NA,NA,NA,NA,NA,NA,NA,NA,NA
1937,NA,44,NA,Senior,1920,intl ug,Belong,Some Place,Mills,Fishbowl,Courtyard,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940,NA,47,NA,Senior,1920,intl ug,Belong,No Place,NoPlace,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,NA,50,NA,Sophomore,1920,intl ug,Belong,Some Place,Ballroom,Mills,Chipotle,NA,NA,NA,NA,NA,NA,NA,NA,NA
1946,NA,53,NA,Senior,1920,intl ug,Belong,Some Place,McMillan,Fishbowl,Other1d,NA,NA,NA,NA,NA,NA,NA,NA,NA
1950,NA,57,NA,Sophomore,1920,intl ug,Belong,Some Place,ComputerLab,AtriumEast,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951,NA,58,NA,Senior,1920,intl ug,Belong,Some Place,Mills,Fishbowl,Green,NA,NA,NA,NA,NA,NA,NA,NA,NA
1953,NA,60,NA,Senior,1920,intl ug,Belong,Some Place,Mills,MCC,Womens,NA,NA,NA,NA,NA,NA,NA,NA,NA
1957,NA,64,NA,Sophomore,1920,intl ug,Belong,Some Place,Starbucks,CraterLakeNorth,Courtyard,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,NA,69,NA,Junior,1920,intl ug,Belong,Some Place,Green,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,NA,70,NA,Senior,1920,intl ug,Belong,Some Place,OtherL3b,Ballroom,Courtyard,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,NA,71,NA,Senior,1920,intl ug,Belong,Some Place,Fishbowl,Patio,ComputerLab,NA,NA,NA,NA,NA,NA,NA,NA,NA
1966,NA,73,NA,Sophomore,1920,intl ug,Belong,No Place,NoPlace,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1967,NA,74,NA,Senior,1920,intl ug,Belong,Some Place,LSSA,Mills,Craft,NA,NA,NA,NA,NA,NA,NA,NA,NA
1968,NA,75,NA,Senior,1920,intl ug,Belong,Some Place,ASUO,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,NA,88,NA,Senior,1920,intl ug,Belong,Some Place,Mills,OB1,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,NA,107,NA,Sophomore,1920,intl ug,Belong,Some Place,Starbucks,Panda,FreshMarket,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,NA,108,NA,Sophomore,1920,intl ug,Belong,Some Place,CraterLakeNorth,Green,Craft,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,NA,113,NA,Senior,1920,intl ug,Belong,Some Place,Ballroom,Green,Other1f,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,114,NA,Senior,1920,intl ug,Belong,Some Place,Panda,Courtyard,OLounge,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,NA,123,NA,Senior,1920,intl ug,Belong,Some Place,DuckStore,Subway,ComputerLab,NA,NA,NA,NA,NA,NA,NA,NA,NA
2028,NA,135,NA,Junior,1920,intl ug,Belong,Some Place,CSIR,Mills,Green,NA,NA,NA,NA,NA,NA,NA,NA,NA
2030,NA,137,NA,Senior,1920,intl ug,Belong,Some Place,Ballroom,Panda,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
2031,NA,138,NA,Sophomore,1920,intl ug,Belong,Some Place,Fishbowl,Panda,Courtyard,NA,NA,NA,NA,NA,NA,NA,NA,NA
2033,NA,140,NA,Senior,1920,intl ug,Belong,Some Place,Green,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
2037,NA,144,NA,Senior,1920,intl ug,Belong,Some Place,Ballroom,Mills,Craft,NA,NA,NA,NA,NA,NA,NA,NA,NA
2039,NA,146,NA,Senior,1920,intl ug,Belong,Some Place,OtherL2h,TaylorLounge,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
2043,NA,151,NA,Sophomore,1920,intl ug,Belong,Some Place,MCC,Green,Craft,NA,NA,NA,NA,NA,NA,NA,NA,NA
2048,NA,163,NA,Senior,1920,intl ug,Belong,Some Place,Mills,DuckNest,Craft,NA,NA,NA,NA,NA,NA,NA,NA,NA
2052,NA,167,NA,Senior,1920,intl ug,Belong,Some Place,Townshends,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
2056,NA,175,NA,Junior,1920,intl ug,Belong,No Place,NoPlace,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1894,NA,1,NA,Senior,1920,intl ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Mills,NoPlace,NoPlace,NA,NA,NA
1972,NA,79,NA,Freshman,1920,intl ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Other1f,KWVA,OB1,NA,NA,NA
1976,NA,83,NA,Sophomore,1920,intl ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Mills,Fishbowl,AtriumEast,NA,NA,NA
1995,NA,102,NA,Senior,1920,intl ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,OLounge,OtherGc,NoPlace,NA,NA,NA
2032,NA,139,NA,Freshman,1920,intl ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Mills,OB1,NoPlace,NA,NA,NA
2038,NA,145,NA,Senior,1920,intl ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Green,NoPlace,NoPlace,NA,NA,NA
2064,NA,NA,8,2122,2122,us ug,Belong,Some Place,Amphitheater,Fishbowl,Courtyard,NA,NA,NA,NA,NA,NA,NA,NA,NA
2073,NA,NA,17,2122,2122,us ug,Belong,No Place,NoPlace,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
2080,NA,NA,24,1819,2122,us ug,Belong,Some Place,Fishbowl,DuckNest,Craft,NA,NA,NA,NA,NA,NA,NA,NA,NA
2082,NA,NA,26,2122,2122,us ug,Belong,Some Place,Fishbowl,Courtyard,OLounge,NA,NA,NA,NA,NA,NA,NA,NA,NA
2090,NA,NA,34,1920,2122,us ug,Belong,Some Place,TaylorLounge,Fishbowl,Womens,NA,NA,NA,NA,NA,NA,NA,NA,NA
2094,NA,NA,38,1819,2122,us ug,Belong,Some Place,Hallway2,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
2101,NA,NA,45,1819,2122,us ug,Belong,No Place,NoPlace,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
2108,NA,NA,52,1920,2122,us ug,Belong,Some Place,TaylorLounge,Fishbowl,Green,NA,NA,NA,NA,NA,NA,NA,NA,NA
2115,NA,NA,59,2122,2122,us ug,Belong,Some Place,Fishbowl,Green,Bartolottis,NA,NA,NA,NA,NA,NA,NA,NA,NA
2116,NA,NA,60,1920,2122,us ug,Belong,Some Place,Green,LGBTQA3,Womens,NA,NA,NA,NA,NA,NA,NA,NA,NA
2125,NA,NA,70,2122,2122,us ug,Belong,Some Place,EastLounge,Hallway1,Courtyard,NA,NA,NA,NA,NA,NA,NA,NA,NA
2126,NA,NA,71,2122,2122,us ug,Belong,Some Place,LGBTQA3,Womens,Craft,NA,NA,NA,NA,NA,NA,NA,NA,NA
2131,NA,NA,76,1819,2122,us ug,Belong,Some Place,CSIR,Green,Womens,NA,NA,NA,NA,NA,NA,NA,NA,NA
2134,NA,NA,79,2122,2122,us ug,Belong,Some Place,TaylorLounge,Fishbowl,Green,NA,NA,NA,NA,NA,NA,NA,NA,NA
2137,NA,NA,82,2021,2122,us ug,Belong,Some Place,Green,OP,FishbowlTerrace,NA,NA,NA,NA,NA,NA,NA,NA,NA
2141,NA,NA,86,2122,2122,us ug,Belong,Some Place,Fishbowl,CraterLakeNorth,DuckNest,NA,NA,NA,NA,NA,NA,NA,NA,NA
2143,NA,NA,88,2122,2122,us ug,Belong,Some Place,Mills,ISG,MCC,NA,NA,NA,NA,NA,NA,NA,NA,NA
2144,NA,NA,89,2122,2122,us ug,Belong,Some Place,Courtyard,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
2147,NA,NA,92,2122,2122,us ug,Belong,Some Place,LGBTQA3,DuckNest,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
2148,NA,NA,93,1819,2122,us ug,Belong,Some Place,Fishbowl,ClubSports,FreshMarket,NA,NA,NA,NA,NA,NA,NA,NA,NA
2150,NA,NA,95,2122,2122,us ug,Belong,Some Place,TaylorLounge,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
2151,NA,NA,96,2021,2122,us ug,Belong,Some Place,LGBTQA3,AllGenderWC,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
2152,NA,NA,97,2021,2122,us ug,Belong,Some Place,TaylorLounge,Fishbowl,FishbowlTerrace,NA,NA,NA,NA,NA,NA,NA,NA,NA
2154,NA,NA,99,1819,2122,us ug,Belong,Some Place,CSIR,Green,FishbowlTerrace,NA,NA,NA,NA,NA,NA,NA,NA,NA
2157,NA,NA,102,1920,2122,us ug,Belong,Some Place,Fishbowl,Courtyard,CraftOutdoor,NA,NA,NA,NA,NA,NA,NA,NA,NA
2164,NA,NA,109,1920,2122,us ug,Belong,Some Place,Green,FishbowlTerrace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
2165,NA,NA,110,1920,2122,us ug,Belong,Some Place,Fishbowl,OLounge,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
